,Name,Template,Rep
239,S240,../../../openbr/data/MEDS/img/S240-01-t10_01.jpg,"[0.096512503921986, -0.067535355687141, 0.0068958299234509, 0.055388078093529, 0.0019992962479591, 0.23849374055862, -0.038143552839756, 0.010359269566834, 0.024853564798832, -0.054659608751535, 0.12540172040462, 0.0097056357190013, 0.042941052466631, 0.091019690036774, 0.12025821954012, -0.068782411515713, 0.054774224758148, 0.054642267525196, -0.0031775799579918, -0.09996335953474, 0.091285206377506, -0.010997981764376, 0.091145180165768, 0.16948588192463, 0.15635767579079, -0.16496732831001, 0.062923207879066, -0.037921965122223, -0.11713907122612, -0.00048697012243792, 0.18132452666759, -0.082452476024628, 0.0022449400275946, 0.11662954837084, -0.054201241582632, 0.096072025597095, -0.09028247743845, -0.10905608534813, -0.018434653058648, 0.041900809854269, 0.041767634451389, -0.023461768403649, -0.06524970382452, 0.022667169570923, -0.090897388756275, -0.22798173129559, -0.074809841811657, -0.00077655451605096, 0.042720083147287, 0.050638306885958, 0.10501083731651, -0.028301609680057, 0.023208610713482, -0.01393467374146, -0.023729044944048, 0.10497605055571, -0.03227860853076, 0.14259552955627, 0.03798770159483, -0.034943290054798, -0.14697812497616, 0.012347242794931, 0.037055004388094, -0.19366306066513, 0.0027279888745397, 0.071870200335979, 0.032096039503813, 0.068156607449055, -0.1489399522543, 0.21119591593742, 0.02338607609272, 0.091730937361717, -0.098891101777554, -0.13418786227703, -0.0040593473240733, -0.010807323269546, 0.029459906741977, -0.099508851766586, -0.066030368208885, 0.12527590990067, -0.11396693438292, -0.079370051622391, 0.13038475811481, -0.074578642845154, -0.093377992510796, 0.025552811101079, 0.080527395009995, -0.10836414992809, -0.07199988514185, 0.013082480989397, 0.0017679223092273, -0.15518699586391, 0.038453448563814, 0.018593428656459, -0.0114202266559, -0.023870285600424, -0.12057766318321, -0.0022992033045739, -0.04175503924489, 0.043993856757879, 0.044180445373058, 0.051678143441677, -0.014263340272009, 0.027793711051345, 0.052758011966944, 0.059620037674904, -0.061693482100964, -0.11411829292774, -0.071556776762009, -0.10913500189781, -0.048652123659849, 0.035715848207474, 0.047140348702669, 0.016357582062483, 0.094102762639523, 0.054818596690893, 0.04481415823102, 0.038528103381395, 0.088503688573837, 0.20711231231689, 0.1226410344243, -0.16232059895992, -0.090421617031097, 0.019696978852153, 0.054000202566385, 0.043428000062704, 0.10378956049681, 0.14609695971012]"
240,S241,../../../openbr/data/MEDS/img/S241-01-t10_01.jpg,"[-0.0084355287253857, -0.048214074224234, -0.031358513981104, -0.1151909828186, 0.13175190985203, 0.03763921931386, -0.13871066272259, -0.10660314559937, -0.026160793378949, 0.019979374483228, 0.056245613843203, 0.036310683935881, 0.074211142957211, 0.14613023400307, 0.14714458584785, 0.13908436894417, 0.12487857788801, 0.019176864996552, 0.068682424724102, 0.034508839249611, 0.048169419169426, 0.15607008337975, 0.063986852765083, -0.021409431472421, 0.015228115022182, 0.13441176712513, 0.1214779317379, -0.039434742182493, 0.017978576943278, 0.074176222085953, 0.069262333214283, 0.039918746799231, 0.15904092788696, 0.052187029272318, 0.11093846708536, 0.20534071326256, 0.11341346055269, -0.0060213156975806, 0.059497635811567, -0.082822941243649, -0.05176492407918, 0.016727535054088, 0.090804569423199, 0.065939456224442, -0.046993676573038, 0.12984935939312, 0.074901357293129, 0.072625212371349, -0.061031684279442, -0.068636924028397, -0.047696739435196, -0.11004981398582, -0.017749276012182, -0.032080627977848, 0.069494776427746, 0.081008605659008, -0.11600486189127, 0.057322021573782, -0.11793678253889, 0.08612971752882, -0.096490234136581, -0.11853584647179, 0.072181008756161, -0.078766331076622, 0.1931649595499, -0.051801815629005, -0.13659346103668, 0.1608802229166, -0.0060397228226066, 0.1004581823945, 0.025346918031573, -0.030955733731389, -0.13469842076302, -0.26754015684128, -0.032354157418013, 0.042178947478533, 0.011097197420895, 0.10290440171957, -0.034097120165825, -0.08302765339613, 0.084383703768253, 0.063932739198208, -0.049108188599348, 0.019286481663585, -0.096785269677639, -0.086688302457333, 0.013305800966918, 0.024786673486233, -0.05316074937582, 0.16076536476612, 0.053255405277014, -0.023520570248365, -0.12266008555889, 0.13403083384037, 0.047761473804712, 0.13029184937477, -0.090803682804108, 0.059374008327723, 0.0030828819144517, -0.024921650066972, -0.002353758784011, -0.034427184611559, -0.090004734694958, -0.11524411290884, -0.019016774371266, 0.055266346782446, -0.077121064066887, -0.15351544320583, 0.042599394917488, -0.025457357987761, -0.076745085418224, -0.044821105897427, -0.028300374746323, 0.042034134268761, 0.10298524796963, -0.0059319627471268, -0.035489059984684, -0.12487742304802, -0.10731793195009, 0.12720577418804, 0.12545911967754, -0.013673054054379, 0.069339960813522, 0.096076481044292, 0.0062972186133265, 0.030947491526604, 0.10027692466974, -0.017380287870765]"
241,S242,../../../openbr/data/MEDS/img/S242-01-t10_01.jpg,"[-0.079319313168526, 0.097569070756435, 0.17509098351002, 0.10294090211391, 0.047282334417105, 0.040531288832426, 0.054394237697124, -0.17247271537781, 0.16480556130409, -0.14004774391651, -0.040290832519531, 0.021706510335207, -0.11427707970142, 0.052457489073277, 0.06314942240715, -0.066148228943348, -0.069021314382553, 0.0065942914225161, -0.113126963377, -0.10415229946375, -0.011876788921654, -0.022234573960304, -0.021663291379809, 0.11276270449162, 0.185626745224, -0.16039201617241, -0.1087497100234, 0.10509475320578, 0.0068178665824234, 0.0032314655836672, 0.21864399313927, 0.038672849535942, -0.039523418992758, 0.017431039363146, 0.020328676328063, 0.025136256590486, -0.073854506015778, -0.025465467944741, -0.047185286879539, 0.0027354802004993, 0.16348125040531, 0.033293135464191, 0.068465739488602, -0.059102423489094, 0.015224432572722, -0.087787628173828, -0.061770219355822, -0.030213510617614, 0.054875716567039, -0.048075690865517, -0.060529764741659, -0.012589457444847, 0.12040181457996, -0.10248072445393, 0.014186657033861, 0.082323484122753, -0.15141668915749, 0.21214723587036, -0.05558668076992, -0.017845751717687, -0.14907085895538, 0.099667377769947, 0.0049295774661005, -0.086310029029846, 0.040949106216431, 0.23951967060566, 0.022678591310978, -0.11512856185436, -0.26613557338715, 0.12008405476809, 0.057507734745741, 0.092394635081291, 0.029857743531466, 0.082543402910233, 0.078885979950428, 0.014102060347795, 0.011876985430717, -0.1960011869669, -0.051852069795132, -0.0084107406437397, -0.011787082068622, 0.056090753525496, 0.063143953680992, -0.018631484359503, -0.010245794430375, -0.078499644994736, -0.019762581214309, -0.023360563442111, -0.13271647691727, 0.038653947412968, 0.057396288961172, -0.080907136201859, 0.095265433192253, -0.06424979865551, 0.079528205096722, 0.031975273042917, -0.091000467538834, -0.027592062950134, 0.053643997758627, 0.06582785397768, -0.052580870687962, -0.076041877269745, -0.0093296375125647, 0.029964758083224, -0.061093892902136, 0.099581278860569, 0.028631271794438, -0.043956737965345, 0.049549095332623, -0.051288802176714, 0.053919240832329, 0.047448892146349, -0.033991597592831, 0.052684269845486, 0.038094349205494, -0.029844840988517, -0.016973346471786, 0.15367080271244, 0.11265999823809, 0.1351458132267, 0.097979381680489, 0.015858234837651, -0.13925774395466, -0.030787099152803, -0.019016791135073, 0.11046376079321, 0.019799953326583, -0.014674462378025]"
242,S243,../../../openbr/data/MEDS/img/S243-06-t10_01.jpg,"[-0.069815590977669, -0.02603373490274, 0.23018682003021, 0.18750287592411, 0.014869954437017, -0.047324150800705, -0.080530740320683, -0.22294773161411, 0.13070441782475, -0.10336476564407, -0.036716040223837, 0.093135058879852, -0.11165154725313, 0.087624400854111, 0.012704131193459, 0.011395720764995, 0.047353602945805, 0.082982569932938, -0.047480650246143, 0.0088904462754726, -0.025073777884245, -0.027918385341763, 0.031462039798498, 0.21840687096119, 0.12141529470682, -0.058152824640274, -0.010658933781087, 0.075057491660118, -0.08745614439249, -0.0064288014546037, 0.093200504779816, 0.11038902401924, 0.064556211233139, 0.047194395214319, 0.017247589305043, 0.04301555082202, -0.0012739748926833, 0.027796370908618, -0.09599282592535, -0.075090706348419, 0.067219033837318, 0.025764133781195, 0.067606590688229, -0.20089095830917, 0.05756764113903, -0.057228866964579, -0.011946633458138, -0.054178040474653, 0.036659799516201, -0.0092937173321843, 0.078389048576355, -0.081320121884346, 0.19220970571041, -0.054100584238768, 0.11173548549414, 0.0656783208251, -0.049550946801901, 0.056132934987545, 0.0068528586998582, -0.018041122704744, -0.044347286224365, 0.077463664114475, -0.10994535684586, -0.084892332553864, 0.10173746198416, 0.20216628909111, -0.026539970189333, -0.091596238315105, -0.24368318915367, 0.16033698618412, -0.025498241186142, -0.0067048743367195, -0.014482664875686, 0.024705978110433, 0.071116864681244, 0.04075276479125, 0.07570519298315, -0.087507873773575, -0.035275384783745, -0.073290787637234, -0.017333025112748, 0.093864500522614, -0.010416832752526, -0.098629921674728, 0.032808184623718, -0.10230217128992, -0.067206591367722, 0.031563434749842, -0.14989721775055, 0.09812868386507, -0.011442435905337, 0.0085366554558277, 0.13653014600277, 0.023433608934283, 0.042778264731169, 0.14388707280159, -0.070786103606224, -0.0056771757081151, 0.12391339987516, -0.0021874941885471, 0.046401806175709, -0.095863752067089, -0.071562394499779, 0.0065172673203051, 0.0841079428792, 0.015782373026013, 0.047105081379414, -0.17970351874828, -0.019515495747328, -0.052387244999409, -0.088075526058674, 0.093150436878204, 0.10747293382883, -0.014233600348234, 0.042086765170097, -0.065441511571407, -0.063543148338795, 0.082037694752216, -0.0069852555170655, 0.077746480703354, 0.059667643159628, 0.070860385894775, -0.084702089428902, -0.10488694906235, 0.027505164965987, 0.18504075706005, 0.062595166265965, -0.071217939257622]"
243,S244,../../../openbr/data/MEDS/img/S244-01-t10_01.jpg,"[0.017350168898702, 0.040819734334946, 0.24621032178402, 0.16342467069626, 0.0086658848449588, 0.06305855512619, -0.085123017430305, -0.093801327049732, 0.13957451283932, -0.12344882637262, -0.034131847321987, 0.02068437077105, -0.13506780564785, -0.0077994191087782, 0.018647313117981, -0.034252531826496, 0.054636795073748, -0.00084387691458687, -0.10261487215757, -0.049252040684223, -0.0051893754862249, 0.0019624067936093, 0.058049716055393, 0.072674624621868, 0.15100871026516, -0.16917179524899, -0.01196008361876, 0.13561281561852, -0.067480444908142, -0.091120295226574, 0.15669928491116, 0.023602927103639, -0.011560537852347, 0.038856346160173, -0.00075663364259526, -0.016819817945361, -0.0082637835294008, 0.021123560145497, -0.0099686905741692, -0.031882971525192, 0.05844496563077, 0.0097750052809715, -0.048300035297871, -0.26330927014351, 0.065862596035004, -0.080226488411427, -0.14100594818592, -0.057722970843315, 0.043834418058395, 0.032826989889145, 0.092936597764492, 0.12915235757828, 0.12547872960567, -0.036387771368027, -0.049495983868837, -0.047758433967829, 0.016999710351229, -0.062885172665119, -0.043768662959337, -0.044461574405432, -0.029493724927306, 0.062375959008932, -0.146189853549, -0.11503677815199, 0.021503407508135, 0.12238628417253, 0.048475116491318, 0.021084835752845, -0.20939925312996, 0.20083285868168, 0.029771996662021, 0.031883433461189, -0.025107333436608, -0.0040557174943388, 0.036193765699863, 0.038751997053623, 0.068054683506489, -0.10788414627314, -0.033626291900873, 0.071172207593918, -0.084914416074753, 0.024186331778765, 0.10115180909634, -0.0038861285429448, 0.11072807759047, -0.085648037493229, -0.062367107719183, 0.06747130304575, -0.1191306784749, 0.054055377840996, -0.044766262173653, -0.037571430206299, 0.12006180733442, 0.14234673976898, -0.020146565511823, -0.0066013978794217, 0.0025909002870321, -0.076605424284935, -0.0091511327773333, 0.0062481528148055, 0.058107126504183, -0.044728230684996, -0.12811781466007, 0.071040749549866, 0.13122881948948, -0.0073481830768287, 0.10011723637581, -0.10017888993025, 0.029910948127508, -0.048044066876173, -0.081142939627171, 0.055696416646242, 0.069041818380356, 0.10514199733734, 0.073388330638409, -0.065282978117466, -0.14686512947083, 0.16399063169956, 0.027272859588265, 0.086371958255768, 0.00085339782526717, 0.081801407039165, -0.074966534972191, -0.098731383681297, 0.2230903506279, 0.071744315326214, 0.12647144496441, -0.037860713899136]"
244,S245,../../../openbr/data/MEDS/img/S245-01-t10_01.jpg,"[-0.0088373832404613, 0.14412698149681, -0.0057382672093809, -0.019097814336419, -0.0027163110207766, -0.0083854347467422, 0.054436136037111, -0.14771264791489, 0.098349951207638, -0.00096512329764664, 0.14581736922264, -0.0046061766333878, 0.089473716914654, 0.24880607426167, 0.11961118131876, -0.061781693249941, 0.063346579670906, -0.033294249325991, -0.028573617339134, 0.0096535496413708, 0.007811042945832, 0.11264420300722, -0.038019645959139, -0.0018737792270258, -0.040425047278404, -0.038549512624741, -0.087065376341343, 0.076729252934456, 0.13201043009758, 0.19839219748974, 0.024985717609525, 0.07721871137619, 0.12185090780258, -0.04247110709548, 0.054719902575016, 0.1689534932375, 0.081747956573963, 0.14121124148369, -0.030103264376521, 0.072408735752106, -0.054290760308504, 0.10838001966476, -0.066700853407383, -0.016314880922437, -0.097064465284348, 0.11862657219172, 0.0093060368672013, 0.0093416161835194, 0.048269305378199, -0.11870230734348, -0.076097205281258, 0.18828453123569, -0.059130892157555, 0.01546992175281, 0.066137306392193, 0.097074538469315, -0.13621635735035, 0.10240264981985, -0.12708404660225, 0.10296817868948, -0.20774488151073, -0.095655627548695, 0.092878356575966, -0.1055341809988, 0.090305976569653, 0.017660005018115, 0.098263569176197, 0.031051076948643, -0.087139680981636, 0.079506233334541, 0.18243366479874, -0.037406537681818, 0.002803348004818, -0.040380943566561, 0.086440123617649, 0.067333564162254, -0.042524591088295, -0.054745309054852, -0.045428670942783, -0.078894883394241, 0.058165166527033, 0.052763767540455, -0.041764859110117, 0.015767758712173, 0.0074947224929929, -0.018979387357831, -0.0038531864993274, -0.10887158662081, -0.062022309750319, 0.091218158602715, 0.013500003144145, -0.16087633371353, 0.044143781065941, -0.0025433048140258, 0.031679011881351, -0.16564981639385, -0.04536821320653, -0.040283929556608, 0.10982117056847, 0.05453835055232, -0.02267237007618, 0.11660805344582, 0.037256646901369, -0.034491017460823, -0.16826547682285, 0.14719289541245, 0.01673261448741, -0.060347568243742, 0.15686905384064, -0.047253206372261, -0.007766479626298, -0.083278156816959, -0.14552976191044, 0.039467435330153, 0.011178340762854, 0.054243735969067, 0.049519471824169, -0.081796377897263, 0.008456863462925, 0.10248626023531, 0.046567913144827, -0.080715149641037, -0.045189198106527, 0.12808717787266, 0.055604446679354, 0.10100785642862, 0.10670151561499, 0.06031422317028]"
245,S246,../../../openbr/data/MEDS/img/S246-01-t10_01.jpg,"[0.033384419977665, 0.049872953444719, 0.14071024954319, 0.020513921976089, -0.086881406605244, 0.14128898084164, -0.10115276277065, 0.06534568220377, 0.0010914404410869, -0.14273457229137, 0.098858796060085, -0.14139038324356, 0.028871189802885, -0.0096007911488414, 0.15987306833267, -0.022948373109102, -0.03182839974761, -0.092463634908199, -0.049979116767645, -0.058678507804871, 0.10413539409637, -0.03852004557848, 0.10970066487789, 0.027974208816886, 0.13313774764538, -0.073806837201118, 0.010156628675759, -0.084730565547943, -0.0065348353236914, -0.12360444664955, 0.23039299249649, -0.052405051887035, 0.038370441645384, 0.11027605086565, -0.0093902414664626, 0.081122070550919, -0.013067035935819, 0.12659801542759, 0.0092045376077294, -0.016696527600288, 0.040478732436895, -0.095377214252949, -0.10314740240574, 0.0070057609118521, -0.007276832126081, -0.02927928045392, -0.0060010156594217, -0.036116134375334, -0.15044786036015, -0.035292148590088, -0.094226241111755, 0.055407214909792, 0.087993428111076, -0.00088448828319088, -0.071043945848942, 0.01931044831872, -0.0090204766020179, 0.013249164447188, 0.0049870973452926, -0.1519251614809, -0.13988222181797, -0.0047849980182946, -0.0089124133810401, -0.096803888678551, 0.015937609598041, 0.15381681919098, 0.083023473620415, 0.078562803566456, -0.052283100783825, 0.10401008278131, -0.028770364820957, -0.037192810326815, -0.11938356608152, -0.098999835550785, 0.12792302668095, -0.11188209056854, -0.066368877887726, -0.067766971886158, -0.011068161576986, 0.25194472074509, -0.1277568936348, -0.11040417850018, 0.033450674265623, -0.11844219267368, -0.047616731375456, 0.029698630794883, 0.037202682346106, -0.049439862370491, -0.097193665802479, 0.019753936678171, 0.10859230905771, -0.090615905821323, 0.0073680691421032, 0.02532178722322, -0.065651476383209, -0.020707339048386, -0.036550283432007, 0.068984419107437, -0.033475756645203, -0.031592331826687, -0.050241358578205, -0.00028873380506411, -0.059916295111179, 0.058443658053875, 0.041284799575806, 0.065485320985317, 0.013398928567767, 0.062698304653168, 0.11788941919804, -0.20235100388527, -0.06112926453352, 0.094974920153618, -0.13268703222275, -0.021731974557042, 0.16598799824715, 0.031101891770959, -0.11586150527, -0.076631158590317, 0.14307941496372, 0.1487006098032, 0.072988502681255, -0.030566830188036, -0.070660665631294, 0.10993821173906, 0.14443619549274, -0.033672139048576, 0.18143317103386, 0.08041287958622]"
246,S247,../../../openbr/data/MEDS/img/S247-01-t10_01.jpg,"[0.048816666007042, 0.087249577045441, -0.033893674612045, 0.09909912198782, -0.03711462020874, 0.16746558248997, -0.00017457059584558, -0.15422080457211, 0.13623405992985, -0.012017426081002, 0.10262694954872, -0.056083746254444, -0.070758789777756, 0.018566515296698, 0.01374049577862, -0.06162328645587, -0.017269203439355, 0.15833015739918, -0.059864543378353, -0.12837761640549, 0.022412410005927, -0.023374117910862, -0.039663687348366, 0.035153266042471, 0.10605715960264, -0.14032128453255, -0.044893924146891, 0.0083027929067612, -0.073540419340134, 0.055081214755774, 0.13913202285767, 0.090867385268211, -0.064443990588188, 0.044645462185144, 0.090134605765343, 0.10471736639738, -0.1104141920805, -0.098706029355526, -0.00441365968436, -0.069880120456219, -0.033400993794203, -0.052303940057755, -0.078313492238522, 0.028552651405334, 0.045487280935049, -0.075681284070015, -0.084758289158344, 0.087911434471607, -0.070930153131485, -0.02674513682723, 0.038715358823538, 0.11574164032936, 0.057028736919165, -0.10738518089056, -0.064857512712479, 0.078578874468803, -0.12693674862385, 0.071892388164997, -0.023534605279565, -0.02367091178894, -0.072444230318069, 0.049271751195192, 0.1333332657814, -0.13251735270023, 0.031733401119709, 0.096768066287041, 0.021220967173576, 0.016418905928731, -0.18360733985901, 0.27035471796989, 0.038576003164053, 0.013693135231733, -0.031030191108584, -0.056166376918554, -0.16237488389015, -0.10894899815321, 0.042069420218468, -0.1572772115469, -0.11926386505365, -0.043875977396965, -0.036220647394657, 0.047261744737625, -0.095294959843159, -0.16708990931511, -0.095794633030891, -0.038764573633671, -0.082477271556854, -0.15862892568111, 0.0038178898394108, 0.14120790362358, 0.07662869989872, -0.10056847333908, 0.0049146860837936, -0.03029646910727, 0.091913402080536, 0.077245809137821, -0.067023910582066, -0.082434229552746, 0.024385843425989, 0.057265546172857, 0.10274139046669, 0.045819040387869, -0.062490802258253, -0.091511406004429, 0.041496131569147, 0.078165136277676, 0.025599155575037, -0.12604135274887, -0.01786875538528, 0.039562679827213, 0.023785505443811, 0.042704995721579, 0.013760975562036, -0.021039724349976, 0.13554610311985, -0.063513204455376, 0.034310262650251, 0.018724163994193, 0.22947844862938, 0.057258408516645, 0.11830849945545, -0.116833768785, 0.041251871734858, 0.039904043078423, 0.1406002342701, 0.0057857912033796, 0.16843664646149, -0.038907956331968]"
247,S248,../../../openbr/data/MEDS/img/S248-01-t10_01.jpg,"[-0.083377532660961, 0.08013878762722, -0.018681453540921, 0.050472438335419, 0.056542966514826, -0.0086695412173867, 0.11896420270205, -0.21186284720898, 0.031901624053717, -0.059185687452555, -0.011637704446912, 0.066882655024529, -0.027191035449505, 0.065973587334156, 0.02341509796679, -0.057475563138723, -0.092168033123016, -0.09087959676981, -0.0079880030825734, -0.045541167259216, -0.080442063510418, -0.0065070418640971, -0.059974510222673, -0.18224734067917, 0.036262508481741, 0.043433330953121, -0.20018130540848, -0.01751321554184, 0.070733405649662, 0.089079655706882, 0.085386700928211, 0.20072421431541, -0.0086684180423617, -0.11648691445589, 0.027073504403234, 0.072842858731747, -0.082272849977016, 0.03109516762197, 0.043899316340685, 0.03458397090435, 0.13777001202106, 0.016934227198362, -0.066576041281223, -0.01686679571867, -0.078972481191158, 0.19284166395664, -0.0080944392830133, -0.053133454173803, -0.0075424439273775, -0.2323362082243, -0.17183655500412, 0.13906824588776, 0.087361767888069, -0.093234419822693, -0.026725593954325, 0.038981806486845, -0.091605097055435, 0.14303304255009, -0.14398548007011, 0.1835545450449, -0.13026012480259, 0.046828735619783, 0.093627005815506, -0.013777297921479, 0.13770373165607, 0.1089556440711, 0.049686841666698, 0.0062664025463164, -0.068082876503468, -0.011946101672947, 0.1340679526329, 0.050176907330751, 0.036540817469358, 0.06966146081686, 0.069472663104534, 0.1092831119895, -0.097528606653214, -0.19731792807579, -0.10169357061386, 0.011295683681965, -0.0092971473932266, 0.0072273332625628, -0.011178933084011, 0.06065034493804, -0.066743299365044, -0.025785936042666, 0.06402113288641, -0.080032832920551, -0.18258754909039, -0.064396850764751, 0.043660767376423, -0.0030616654548794, 0.044189281761646, -0.0083963377401233, -0.010608689859509, -0.071226969361305, 0.034336075186729, -0.0745605006814, 0.10238630324602, 0.073280714452267, -0.070915132761002, -0.0014413229655474, 0.023614345118403, -0.011232065968215, -0.1276623904705, 0.11785793304443, 0.079081751406193, 0.14602553844452, 0.090493589639664, 0.033829025924206, 0.057548206299543, -0.100187510252, -0.15155345201492, -0.061163112521172, -0.0049372790381312, 0.012180122546852, -0.091613695025444, 0.04114007204771, 0.11870862543583, 0.08134888112545, 0.036012757569551, -0.054188624024391, -0.097773000597954, 0.0093305837363005, 0.030431002378464, 0.11805271357298, -0.026286259293556, 0.028483195230365]"
248,S249,../../../openbr/data/MEDS/img/S249-01-t10_01.jpg,"[-0.06972511857748, -0.016176426783204, 0.21251422166824, 0.18229866027832, 0.025885919108987, -0.060393758118153, 0.029768923297524, -0.19560435414314, 0.058795440942049, -0.077651306986809, -0.07516136020422, 0.095361158251762, -0.11001405119896, 0.090845748782158, -0.0063037988729775, -0.026262531057, 0.027651537209749, 0.10016521811485, -0.053053911775351, 0.01861665956676, -0.054689191281796, -0.044007584452629, -0.048240005970001, 0.17689038813114, 0.038252163678408, -0.035591658204794, -0.11565958708525, 0.058706130832434, -0.091519445180893, 0.0087647484615445, 0.0079579669982195, 0.18037268519402, -0.029847327619791, 0.052295509725809, 0.02667274326086, 0.062244545668364, -0.0061236289329827, 0.00013307342305779, -0.14922006428242, -0.071308463811874, 0.099238552153111, 0.047157634049654, 0.099685154855251, -0.17614051699638, 0.059344574809074, 0.029794463887811, 0.035538893193007, -0.052336048334837, -0.0077236015349627, -0.010166614316404, 0.066679783165455, -0.09115869551897, 0.10552821308374, -0.035033348947763, 0.17978462576866, 0.076915003359318, -0.087203577160835, 0.073138475418091, 0.044441197067499, 0.026749413460493, 0.010530359111726, 0.12456794083118, -0.10872764885426, -0.092371709644794, 0.13651587069035, 0.16192807257175, -0.013179686851799, -0.14353431761265, -0.20873045921326, 0.1898247897625, -0.014972934499383, 0.020839719101787, 0.059933003038168, 0.12958967685699, 0.0095275668427348, 0.037517055869102, 0.083891056478024, -0.02953296713531, -0.025208661332726, -0.20886217057705, -0.015734262764454, 0.13360267877579, -0.083060085773468, -0.12346363812685, -0.0040004635229707, -0.10308186709881, -0.041639115661383, 0.0059026787057519, -0.12711228430271, 0.12226130068302, 0.047512721270323, 0.020503798499703, 0.12907153367996, -0.089999236166477, 0.06662380695343, 0.17709620296955, 0.010458941571414, -0.026130054146051, 0.14692068099976, 0.044031657278538, 0.012057743035257, -0.034735862165689, -0.0325289927423, -0.011065928265452, 0.025330407544971, 0.019076343625784, -0.00072922138497233, -0.1326539516449, -0.0544463545084, 0.0054724803194404, -0.065803028643131, 0.078150741755962, 0.066893346607685, -0.082768253982067, 0.03737411648035, -0.08799947053194, 0.040942430496216, -0.01191611494869, 0.0015530143864453, 0.020259469747543, 0.053054016083479, 0.096316665410995, -0.024022994562984, -0.050759974867105, -0.010740658268332, 0.15055902302265, 0.037420637905598, -0.12020326405764]"
249,S250,../../../openbr/data/MEDS/img/S250-02-t10_01.jpg,"[0.038102008402348, 0.0094432244077325, 0.020872889086604, 0.032855581492186, 0.12399476766586, 0.059358526021242, -0.0605743303895, -0.23499757051468, -0.025589741766453, -0.0037248493172228, 0.062125574797392, 0.0031417333520949, 0.018401766195893, 0.15445756912231, 0.10923749953508, 0.020312586799264, 0.074204862117767, 0.12693481147289, -0.0070256926119328, 0.011815906502306, 0.018558518961072, 0.069790445268154, -0.0091726975515485, -0.036467771977186, 0.098236031830311, -0.044739793986082, -0.048734616488218, 0.06086415797472, -0.082957394421101, 0.12910871207714, 0.014093427918851, 0.057663161307573, 0.050471864640713, 0.016655873507261, 0.16606564819813, 0.16114516556263, -0.019648274406791, -0.13550782203674, 0.0049187233671546, -0.20181873440742, -0.033022433519363, 0.0031155925244093, 0.10921062529087, 0.018012268468738, -0.045051634311676, 0.1693876683712, -0.0029567340388894, 0.11656409502029, -0.084216296672821, -0.062454607337713, 0.023320173844695, -0.023828087374568, 0.051151890307665, -0.072829686105251, 0.06267998367548, 0.036688402295113, -0.18238803744316, 0.01599551178515, -0.045431092381477, 0.062513418495655, -0.03194060921669, 0.037209939211607, 0.022583702579141, -0.020846854895353, 0.12858319282532, 0.085692279040813, -0.13669361174107, 0.12361230701208, -0.13058437407017, 0.12643603980541, 0.13339836895466, -0.02702216617763, -0.0067604915238917, -0.27984625101089, -0.10312021523714, 0.092356935143471, 0.0088372938334942, -0.095705285668373, -0.027981080114841, -0.063113451004028, 0.10378178954124, 0.032342229038477, -0.084316313266754, -0.0259755179286, -0.10198964178562, -0.02666044421494, -0.072995886206627, -0.061195179820061, -0.072069309651852, 0.25129300355911, 0.053885005414486, -0.045931372791529, -0.046292550861835, 0.069670058786869, -0.076471939682961, 0.071124516427517, -0.096329607069492, -0.012501985765994, 0.045292694121599, -0.054077487438917, 0.13620813190937, 0.09330989420414, 0.017023483291268, -0.21419185400009, -0.023800084367394, 0.095523521304131, -0.00080141134094447, -0.070471093058586, 0.022019524127245, 0.05524630472064, 0.032224539667368, -0.090755499899387, -0.018234126269817, 0.022145869210362, 0.052403643727303, -0.031935188919306, -0.079173214733601, 0.050611570477486, -0.050061829388142, 0.070752009749413, 0.076828621327877, -0.097566239535809, 0.019114144146442, 0.03790594637394, 0.11829055845737, 0.078986130654812, 0.18343923985958, -0.061814300715923]"
